id,a01,a02,a03,a04,a05,a06,a07,a08,a09,a10
34981,6.942,10.567,0.882,0.323,0.388,-0.119,170.173,11216.206,175.709,1
34982,6.942,10.567,0.882,0.323,0.388,-0.119,170.173,11216.206,175.709,1
34983,6.976,10.561,0.888,0.321,0.39,-0.118,170.555,11224.393,175.265,1
34984,6.976,10.561,0.888,0.321,0.39,-0.118,170.555,11224.393,175.265,1
34985,6.976,10.561,0.888,0.321,0.39,-0.118,170.555,11224.393,175.265,1
34986,6.994,10.563,0.893,0.317,0.39,-0.126,168.765,11218.451,174.939,1
34987,6.994,10.563,0.893,0.317,0.39,-0.126,168.765,11218.451,174.939,1
34988,6.994,10.563,0.893,0.317,0.39,-0.126,168.765,11218.451,174.939,0
34989,7.001,10.566,0.899,0.314,0.395,-0.123,170.869,11185.51,175.517,0
34990,7.001,10.566,0.899,0.314,0.395,-0.123,170.869,11185.51,175.517,0
34991,7.001,10.566,0.899,0.314,0.395,-0.123,170.869,11185.51,175.517,0
34992,6.998,10.569,0.9,0.309,0.4,-0.128,170.155,11180.624,175.328,0
34993,6.998,10.569,0.9,0.309,0.4,-0.128,170.155,11180.624,175.328,0
34994,6.998,10.569,0.9,0.309,0.4,-0.128,170.155,11180.624,175.328,0
34995,6.972,10.572,0.9,0.311,0.402,-0.117,167.884,11164.29,174.876,0
34996,6.972,10.572,0.9,0.311,0.402,-0.117,167.884,11164.29,174.876,0
34997,6.972,10.572,0.9,0.311,0.402,-0.117,167.884,11164.29,174.876,0
34998,6.956,10.577,0.905,0.317,0.41,-0.129,168.242,11145.107,174.558,0
34999,6.956,10.577,0.905,0.317,0.41,-0.129,168.242,11145.107,174.558,0
35000,6.956,10.577,0.905,0.317,0.41,-0.129,168.242,11145.107,174.558,0
35001,6.944,10.58,0.909,0.321,0.412,-0.107,167.824,11152.708,175.377,0
35002,6.944,10.58,0.909,0.321,0.412,-0.107,167.824,11152.708,175.377,0
35003,6.944,10.58,0.909,0.321,0.412,-0.107,167.824,11152.708,175.377,0
35004,6.965,10.573,0.912,0.313,0.418,-0.106,169.531,11151.947,175.171,0
35005,6.965,10.573,0.912,0.313,0.418,-0.106,169.531,11151.947,175.171,0
35006,6.965,10.573,0.912,0.313,0.418,-0.106,169.531,11151.947,175.171,0
35007,7.007,10.553,0.928,0.318,0.42,-0.088,166.842,11149.161,175.159,0
35008,7.007,10.553,0.928,0.318,0.42,-0.088,166.842,11149.161,175.159,0
35009,7.007,10.553,0.928,0.318,0.42,-0.088,166.842,11149.161,175.159,0
35010,7.073,10.516,0.95,0.3,0.418,-0.119,169.867,11197.506,174.804,0
35011,7.073,10.516,0.95,0.3,0.418,-0.119,169.867,11197.506,174.804,0
35012,7.073,10.516,0.95,0.3,0.418,-0.119,169.867,11197.506,174.804,0
35013,7.152,10.473,0.972,0.302,0.418,-0.113,169.674,11231.021,174.872,0
35014,7.152,10.473,0.972,0.302,0.418,-0.113,169.674,11231.021,174.872,0
35015,7.152,10.473,0.972,0.302,0.418,-0.113,169.674,11231.021,174.872,0
35016,7.209,10.437,1.002,0.298,0.415,-0.121,170.214,11240.416,175.658,0
35017,7.209,10.437,1.002,0.298,0.415,-0.121,170.214,11240.416,175.658,0
35018,7.209,10.437,1.002,0.298,0.415,-0.121,170.214,11240.416,175.658,0
35019,7.241,10.407,1.023,0.295,0.412,-0.113,167.642,11231.997,175.831,1
35020,7.241,10.407,1.023,0.295,0.412,-0.113,167.642,11231.997,175.831,1
35021,7.241,10.407,1.023,0.295,0.412,-0.113,167.642,11231.997,175.831,1
35022,7.266,10.387,1.042,0.294,0.41,-0.124,171.047,11211.087,176.321,1
35023,7.266,10.387,1.042,0.294,0.41,-0.124,171.047,11211.087,176.321,1
35024,7.266,10.387,1.042,0.294,0.41,-0.124,171.047,11211.087,176.321,1
35025,7.278,10.373,1.058,0.292,0.41,-0.112,171.6,11184.919,177.608,1
35026,7.278,10.373,1.058,0.292,0.41,-0.112,171.6,11184.919,177.608,1
35027,7.278,10.373,1.058,0.292,0.41,-0.112,171.6,11184.919,177.608,1
35028,7.271,10.363,1.069,0.292,0.41,-0.112,170.218,11194.403,177.705,0
35029,7.271,10.363,1.069,0.292,0.41,-0.112,170.218,11194.403,177.705,0
35030,7.271,10.363,1.069,0.292,0.41,-0.112,170.218,11194.403,177.705,0
35031,7.255,10.36,1.08,0.288,0.41,-0.116,170.878,11165.838,177.971,0
35032,7.255,10.36,1.08,0.288,0.41,-0.116,170.878,11165.838,177.971,0
35033,7.255,10.36,1.08,0.288,0.41,-0.116,170.878,11165.838,177.971,0
35034,7.238,10.362,1.08,0.291,0.41,-0.12,170.638,11135.301,178.335,0
35035,7.238,10.362,1.08,0.291,0.41,-0.12,170.638,11135.301,178.335,0
35036,7.238,10.362,1.08,0.291,0.41,-0.12,170.638,11135.301,178.335,0
35037,7.215,10.367,1.079,0.295,0.41,-0.116,170.557,11120.832,178.066,0
35038,7.215,10.367,1.079,0.295,0.41,-0.116,170.557,11120.832,178.066,0
35039,7.215,10.367,1.079,0.295,0.41,-0.116,170.557,11120.832,178.066,0
35040,7.202,10.371,1.08,0.299,0.41,-0.104,166.819,11130.654,178.186,0
35041,7.202,10.371,1.08,0.299,0.41,-0.104,166.819,11130.654,178.186,0
35042,7.202,10.371,1.08,0.299,0.41,-0.104,166.819,11130.654,178.186,0
35043,7.206,10.362,1.082,0.295,0.408,-0.104,167.593,11067.052,177.805,0
35044,7.206,10.362,1.082,0.295,0.408,-0.104,167.593,11067.052,177.805,1
35045,7.206,10.362,1.082,0.295,0.408,-0.104,167.593,11067.052,177.805,1
35046,7.233,10.351,1.09,0.292,0.402,-0.115,169.62,11033.57,176.752,1
35047,7.233,10.351,1.09,0.292,0.402,-0.115,169.62,11033.57,176.752,1
35048,7.233,10.351,1.09,0.292,0.402,-0.115,169.62,11033.57,176.752,1
35049,7.265,10.338,1.096,0.288,0.4,-0.121,169.293,11024.937,176.596,1
35050,7.265,10.338,1.096,0.288,0.4,-0.121,169.293,11024.937,176.596,1
35051,7.265,10.338,1.096,0.288,0.4,-0.121,169.293,11024.937,176.596,1
35052,7.295,10.325,1.104,0.293,0.4,-0.123,166.791,11021.742,176.275,1
35053,7.295,10.325,1.104,0.293,0.4,-0.123,166.791,11021.742,176.275,0
35054,7.295,10.325,1.104,0.293,0.4,-0.123,166.791,11021.742,176.275,0
35055,7.312,10.324,1.105,0.291,0.4,-0.127,167.503,11013.601,175.634,0
35056,7.312,10.324,1.105,0.291,0.4,-0.127,167.503,11013.601,175.634,0
35057,7.312,10.324,1.105,0.291,0.4,-0.127,167.503,11013.601,175.634,0
35058,7.308,10.322,1.103,0.292,0.4,-0.123,171.318,10998.596,175.613,0
35059,7.308,10.322,1.103,0.292,0.4,-0.123,171.318,10998.596,175.613,0
35060,7.308,10.322,1.103,0.292,0.4,-0.123,171.318,10998.596,175.613,0
35061,7.295,10.332,1.098,0.288,0.4,-0.12,167.849,11005.909,175.632,0
35062,7.295,10.332,1.098,0.288,0.4,-0.12,167.849,11005.909,175.632,0
35063,7.295,10.332,1.098,0.288,0.4,-0.12,167.849,11005.909,175.632,0
35064,7.276,10.348,1.094,0.295,0.405,-0.102,168.25,10997.981,175.527,0
35065,7.276,10.348,1.094,0.295,0.405,-0.102,168.25,10997.981,175.527,0
35066,7.276,10.348,1.094,0.295,0.405,-0.102,168.25,10997.981,175.527,0
35067,7.278,10.352,1.095,0.288,0.408,-0.111,167.297,11028.21,175.832,0
35068,7.278,10.352,1.095,0.288,0.408,-0.111,167.297,11028.21,175.832,0
35069,7.278,10.352,1.095,0.288,0.408,-0.111,167.297,11028.21,175.832,0
35070,7.306,10.344,1.099,0.29,0.405,-0.101,168.395,10973.83,175.804,1
35071,7.306,10.344,1.099,0.29,0.405,-0.101,168.395,10973.83,175.804,1
35072,7.306,10.344,1.099,0.29,0.405,-0.101,168.395,10973.83,175.804,1
35073,7.342,10.327,1.111,0.288,0.402,-0.114,165.45,11022.742,175.67,1
35074,7.342,10.327,1.111,0.288,0.402,-0.114,165.45,11022.742,175.67,1
35075,7.342,10.327,1.111,0.288,0.402,-0.114,165.45,11022.742,175.67,1
35076,7.376,10.307,1.116,0.288,0.4,-0.127,168.275,11054.049,175.539,1
35077,7.376,10.307,1.116,0.288,0.4,-0.127,168.275,11054.049,175.539,1
35078,7.376,10.307,1.116,0.288,0.4,-0.127,168.275,11054.049,175.539,1
35079,7.396,10.292,1.119,0.288,0.4,-0.126,167.032,11103.322,175.792,0
35080,7.396,10.292,1.119,0.288,0.4,-0.126,167.032,11103.322,175.792,0
35081,7.396,10.292,1.119,0.288,0.4,-0.126,167.032,11103.322,175.792,0
35082,7.385,10.286,1.116,0.282,0.4,-0.122,167.615,11129.603,175.916,0
35083,7.385,10.286,1.116,0.282,0.4,-0.122,167.615,11129.603,175.916,0
35084,7.385,10.286,1.116,0.282,0.4,-0.122,167.615,11129.603,175.916,0
35085,7.359,10.283,1.111,0.282,0.4,-0.127,165.879,11166.537,175.547,0
35086,7.359,10.283,1.111,0.282,0.4,-0.127,165.879,11166.537,175.547,0
35087,7.359,10.283,1.111,0.282,0.4,-0.127,165.879,11166.537,175.547,0
35088,7.319,10.298,1.102,0.292,0.4,-0.135,167.768,11175.922,175.396,0
35089,7.319,10.298,1.102,0.292,0.4,-0.135,167.768,11175.922,175.396,0
35090,7.319,10.298,1.102,0.292,0.4,-0.135,167.768,11175.922,175.396,0
35091,7.282,10.31,1.096,0.29,0.4,-0.103,167.491,11180.79,175.259,0
35092,7.282,10.31,1.096,0.29,0.4,-0.103,167.491,11180.79,175.259,0
35093,7.282,10.31,1.096,0.29,0.4,-0.103,167.491,11180.79,175.259,0
35094,7.262,10.314,1.095,0.292,0.4,-0.124,164.174,11173.353,175.215,0
35095,7.262,10.314,1.095,0.292,0.4,-0.124,164.174,11173.353,175.215,0
35096,7.262,10.314,1.095,0.292,0.4,-0.124,164.174,11173.353,175.215,0
35097,7.27,10.317,1.097,0.292,0.4,-0.133,168.137,11159.996,175.513,0
35098,7.27,10.317,1.097,0.292,0.4,-0.133,168.137,11159.996,175.513,0
35099,7.27,10.317,1.097,0.292,0.4,-0.133,168.137,11159.996,175.513,0
35100,7.283,10.313,1.099,0.287,0.4,-0.138,167.417,11167.795,174.833,0
35101,7.283,10.313,1.099,0.287,0.4,-0.138,167.417,11167.795,174.833,1
35102,7.283,10.313,1.099,0.287,0.4,-0.138,167.417,11167.795,174.833,1
35103,7.287,10.315,1.098,0.291,0.4,-0.129,167.898,11136.128,173.828,1
35104,7.287,10.315,1.098,0.291,0.4,-0.129,167.898,11136.128,173.828,1
35105,7.287,10.315,1.098,0.291,0.4,-0.129,167.898,11136.128,173.828,1
35106,7.283,10.324,1.094,0.292,0.4,-0.122,164.142,11111.639,173.952,1
35107,7.283,10.324,1.094,0.292,0.4,-0.122,164.142,11111.639,173.952,1
35108,7.283,10.324,1.094,0.292,0.4,-0.122,164.142,11111.639,173.952,1
35109,7.258,10.344,1.082,0.294,0.4,-0.129,167.833,11106.139,174.042,1
35110,7.258,10.344,1.082,0.294,0.4,-0.129,167.833,11106.139,174.042,0
35111,7.258,10.344,1.082,0.294,0.4,-0.129,167.833,11106.139,174.042,0
35112,7.224,10.368,1.071,0.296,0.4,-0.129,167.395,11107.491,173.838,0
35113,7.224,10.368,1.071,0.296,0.4,-0.129,167.395,11107.491,173.838,0
35114,7.224,10.368,1.071,0.296,0.4,-0.129,167.395,11107.491,173.838,0
35115,7.187,10.402,1.061,0.299,0.402,-0.128,168.009,11118.002,173.754,0
35116,7.187,10.402,1.061,0.299,0.402,-0.128,168.009,11118.002,173.754,0
35117,7.187,10.402,1.061,0.299,0.402,-0.128,168.009,11118.002,173.754,0
35118,7.152,10.425,1.052,0.3,0.41,-0.122,163.628,11178.022,173.988,0
35119,7.152,10.425,1.052,0.3,0.41,-0.122,163.628,11178.022,173.988,0
35120,7.152,10.425,1.052,0.3,0.41,-0.122,163.628,11178.022,173.988,0
35121,7.137,10.452,1.048,0.298,0.41,-0.106,165.223,11187.614,174.681,0
35122,7.137,10.452,1.048,0.298,0.41,-0.106,165.223,11187.614,174.681,0
35123,7.137,10.452,1.048,0.298,0.41,-0.106,165.223,11187.614,174.681,0
35124,7.139,10.457,1.048,0.298,0.412,-0.116,167.728,11218.288,175.752,0
35125,7.139,10.457,1.048,0.298,0.412,-0.116,167.728,11218.288,175.752,0
35126,7.139,10.457,1.048,0.298,0.412,-0.116,167.728,11218.288,175.752,0
35127,7.175,10.447,1.054,0.296,0.412,-0.116,165.141,11171.329,176.242,1
35128,7.175,10.447,1.054,0.296,0.412,-0.116,165.141,11171.329,176.242,1
35129,7.175,10.447,1.054,0.296,0.412,-0.116,165.141,11171.329,176.242,1
35130,7.227,10.428,1.067,0.295,0.412,-0.135,166.471,11138.453,175.71,1
35131,7.227,10.428,1.067,0.295,0.412,-0.135,166.471,11138.453,175.71,1
35132,7.227,10.428,1.067,0.295,0.412,-0.135,166.471,11138.453,175.71,1
35133,7.279,10.417,1.073,0.286,0.412,-0.128,168.411,11178.244,175.96,1
35134,7.279,10.417,1.073,0.286,0.412,-0.128,168.411,11178.244,175.96,1
35135,7.279,10.417,1.073,0.286,0.412,-0.128,168.411,11178.244,175.96,1
35136,7.301,10.411,1.082,0.291,0.42,-0.147,166.512,11220.076,176.275,0
35137,7.301,10.411,1.082,0.291,0.42,-0.147,166.512,11220.076,176.275,0
35138,7.301,10.411,1.082,0.291,0.42,-0.147,166.512,11220.076,176.275,0
35139,7.309,10.424,1.084,0.288,0.42,-0.153,165.921,11248.166,175.611,0
35140,7.309,10.424,1.084,0.288,0.42,-0.153,165.921,11248.166,175.611,0
35141,7.309,10.424,1.084,0.288,0.42,-0.153,165.921,11248.166,175.611,0
35142,7.279,10.446,1.081,0.295,0.42,-0.15,167.15,11251.413,174.914,0
35143,7.279,10.446,1.081,0.295,0.42,-0.15,167.15,11251.413,174.914,0
35144,7.279,10.446,1.081,0.295,0.42,-0.15,167.15,11251.413,174.914,0
35145,7.254,10.474,1.079,0.295,0.42,-0.148,168.42,11253.994,174.189,0
35146,7.254,10.474,1.079,0.295,0.42,-0.148,168.42,11253.994,174.189,0
35147,7.254,10.474,1.079,0.295,0.42,-0.148,168.42,11253.994,174.189,0
35148,7.233,10.497,1.08,0.296,0.42,-0.1,167.137,11227.368,174.019,0
35149,7.233,10.497,1.08,0.296,0.42,-0.1,167.137,11227.368,174.019,0
35150,7.233,10.497,1.08,0.296,0.42,-0.1,167.137,11227.368,174.019,0
35151,7.248,10.499,1.089,0.293,0.42,-0.107,165.655,11238.444,174.049,0
35152,7.248,10.499,1.089,0.293,0.42,-0.107,165.655,11238.444,174.049,0
35153,7.248,10.499,1.089,0.293,0.42,-0.107,165.655,11238.444,174.049,0
35154,7.295,10.493,1.102,0.284,0.42,-0.127,167.546,11216.329,174.248,0
35155,7.295,10.493,1.102,0.284,0.42,-0.127,167.546,11216.329,174.248,1
35156,7.295,10.493,1.102,0.284,0.42,-0.127,167.546,11216.329,174.248,1
35157,7.352,10.476,1.119,0.29,0.422,-0.135,165.578,11242.789,173.834,1
35158,7.352,10.476,1.119,0.29,0.422,-0.135,165.578,11242.789,173.834,1
35159,7.352,10.476,1.119,0.29,0.422,-0.135,165.578,11242.789,173.834,1
35160,7.392,10.449,1.134,0.287,0.42,-0.146,163.117,11282.922,174.279,1
35161,7.392,10.449,1.134,0.287,0.42,-0.146,163.117,11282.922,174.279,1
35162,7.392,10.449,1.134,0.287,0.42,-0.146,163.117,11282.922,174.279,1
35163,7.418,10.447,1.146,0.287,0.42,-0.14,169.076,11287.655,174.925,1
35164,7.418,10.447,1.146,0.287,0.42,-0.14,169.076,11287.655,174.925,0
35165,7.418,10.447,1.146,0.287,0.42,-0.14,169.076,11287.655,174.925,0
35166,7.415,10.441,1.151,0.283,0.42,-0.138,168.778,11279.73,175.747,0
35167,7.415,10.441,1.151,0.283,0.42,-0.138,168.778,11279.73,175.747,0
35168,7.415,10.441,1.151,0.283,0.42,-0.138,168.778,11279.73,175.747,0
35169,7.392,10.452,1.152,0.29,0.42,-0.133,168.93,11267.781,176.138,0
35170,7.392,10.452,1.152,0.29,0.42,-0.133,168.93,11267.781,176.138,0
35171,7.392,10.452,1.152,0.29,0.42,-0.133,168.93,11267.781,176.138,0
35172,7.358,10.471,1.148,0.287,0.42,-0.148,164.694,11258.493,177.051,0
35173,7.358,10.471,1.148,0.287,0.42,-0.148,164.694,11258.493,177.051,0
35174,7.358,10.471,1.148,0.287,0.42,-0.148,164.694,11258.493,177.051,0
35175,7.318,10.481,1.145,0.287,0.42,-0.112,169.185,11276.034,177.208,0
35176,7.318,10.481,1.145,0.287,0.42,-0.112,169.185,11276.034,177.208,0
35177,7.318,10.481,1.145,0.287,0.42,-0.112,169.185,11276.034,177.208,0
35178,7.311,10.489,1.148,0.288,0.42,-0.111,168.067,11296.51,178.129,0
35179,7.311,10.489,1.148,0.288,0.42,-0.111,168.067,11296.51,178.129,0
35180,7.311,10.489,1.148,0.288,0.42,-0.111,168.067,11296.51,178.129,0
35181,7.268,10.474,1.154,0.226,0.42,-0.121,166.834,11235.924,178.278,0
35182,7.268,10.474,1.154,0.226,0.42,-0.121,166.834,11235.924,178.278,1
35183,7.268,10.474,1.154,0.226,0.42,-0.121,166.834,11235.924,178.278,1
35184,7.298,10.426,1.166,0.242,0.42,-0.152,166.28,11208.084,178.268,1
35185,7.298,10.426,1.166,0.242,0.42,-0.152,166.28,11208.084,178.268,1
35186,7.298,10.426,1.166,0.242,0.42,-0.152,166.28,11208.084,178.268,1
35187,7.392,10.299,1.188,0.274,0.42,-0.14,171.271,11191.866,178.25,1
35188,7.392,10.299,1.188,0.274,0.42,-0.14,171.271,11191.866,178.25,1
35189,7.392,10.299,1.188,0.274,0.42,-0.14,171.271,11191.866,178.25,1
35190,7.33,10.407,1.181,0.286,0.42,-0.13,168.9,11222.614,178.227,1
35191,7.33,10.407,1.181,0.286,0.42,-0.13,168.9,11222.614,178.227,0
35192,7.33,10.407,1.181,0.286,0.42,-0.13,168.9,11222.614,178.227,0
35193,6.624,9.623,1.029,0.258,0.42,-0.136,165.857,11238.958,177.887,0
35194,6.624,9.623,1.029,0.258,0.42,-0.136,165.857,11238.958,177.887,0
35195,6.624,9.623,1.029,0.258,0.42,-0.136,165.857,11238.958,177.887,0
35196,5.677,8.408,0.868,0.221,0.42,-0.131,167.792,11258.691,177.444,0
35197,5.677,8.408,0.868,0.221,0.42,-0.131,167.792,11258.691,177.444,0
35198,5.677,8.408,0.868,0.221,0.42,-0.131,167.792,11258.691,177.444,0
35199,4.826,7.226,0.744,0.188,0.42,-0.142,169.225,11232.732,176.723,0
35200,4.826,7.226,0.744,0.188,0.42,-0.142,169.225,11232.732,176.723,0
35201,4.826,7.226,0.744,0.188,0.42,-0.142,169.225,11232.732,176.723,0
35202,4.01,6.086,0.63,0.152,0.41,-0.114,169.673,11250.054,177.141,0
35203,4.01,6.086,0.63,0.152,0.41,-0.114,169.673,11250.054,177.141,0
35204,4.01,6.086,0.63,0.152,0.41,-0.114,169.673,11250.054,177.141,0
35205,3.288,5.077,0.536,0.121,0.41,-0.125,166.767,11196.735,177.441,0
35206,3.288,5.077,0.536,0.121,0.41,-0.125,166.767,11196.735,177.441,0
35207,3.288,5.077,0.536,0.121,0.41,-0.125,166.767,11196.735,177.441,0
35208,2.782,4.358,0.485,0.103,0.41,-0.129,169.34,11117.713,177.324,0
35209,2.782,4.358,0.485,0.103,0.41,-0.129,169.34,11117.713,177.324,0
35210,2.782,4.358,0.485,0.103,0.41,-0.129,169.34,11117.713,177.324,0
35211,2.652,4.042,0.508,0.097,0.402,-0.153,168.562,11137.482,177.643,0
35212,2.652,4.042,0.508,0.097,0.402,-0.153,168.562,11137.482,177.643,0
35213,2.652,4.042,0.508,0.097,0.402,-0.153,168.562,11137.482,177.643,1
35214,3.211,4.486,0.632,0.116,0.405,-0.155,163.885,11133.705,177.557,1
35215,3.211,4.486,0.632,0.116,0.405,-0.155,163.885,11133.705,177.557,1
35216,3.211,4.486,0.632,0.116,0.405,-0.155,163.885,11133.705,177.557,1
35217,4.214,5.677,0.782,0.16,0.402,-0.157,169.915,11111.696,178.149,1
35218,4.214,5.677,0.782,0.16,0.402,-0.157,169.915,11111.696,178.149,1
35219,4.214,5.677,0.782,0.16,0.402,-0.157,169.915,11111.696,178.149,1
35220,5.077,6.962,0.891,0.197,0.4,-0.139,169.912,11075.281,178.927,1
35221,5.077,6.962,0.891,0.197,0.4,-0.139,169.912,11075.281,178.927,1
35222,5.077,6.962,0.891,0.197,0.4,-0.139,169.912,11075.281,178.927,0
35223,5.724,8.006,0.957,0.232,0.4,-0.135,170.389,11049.816,179.062,0
35224,5.724,8.006,0.957,0.232,0.4,-0.135,170.389,11049.816,179.062,0
35225,5.724,8.006,0.957,0.232,0.4,-0.135,170.389,11049.816,179.062,0
35226,6.212,8.818,1.007,0.256,0.4,-0.122,168.421,11020.71,179.268,0
35227,6.212,8.818,1.007,0.256,0.4,-0.122,168.421,11020.71,179.268,0
35228,6.212,8.818,1.007,0.256,0.4,-0.122,168.421,11020.71,179.268,0
35229,6.536,9.394,1.036,0.272,0.4,-0.112,166.329,11020.237,180.137,0
35230,6.536,9.394,1.036,0.272,0.4,-0.112,166.329,11020.237,180.137,0
35231,6.536,9.394,1.036,0.272,0.4,-0.112,166.329,11020.237,180.137,0
35232,6.753,9.785,1.049,0.281,0.4,-0.118,169.252,10991.437,180.295,0
35233,6.753,9.785,1.049,0.281,0.4,-0.118,169.252,10991.437,180.295,0
35234,6.753,9.785,1.049,0.281,0.4,-0.118,169.252,10991.437,180.295,0
35235,6.9,10.044,1.06,0.287,0.4,-0.109,167.954,10983.014,181.405,0
35236,6.9,10.044,1.06,0.287,0.4,-0.109,167.954,10983.014,181.405,0
35237,6.9,10.044,1.06,0.287,0.4,-0.109,167.954,10983.014,181.405,0
35238,7.016,10.208,1.071,0.292,0.4,-0.102,164.678,10988.093,181.568,0
35239,7.016,10.208,1.071,0.292,0.4,-0.102,164.678,10988.093,181.568,0
35240,7.016,10.208,1.071,0.292,0.4,-0.102,164.678,10988.093,181.568,0
35241,7.098,10.3,1.078,0.288,0.4,-0.115,169.325,11004.386,182.574,0
35242,7.098,10.3,1.078,0.288,0.4,-0.115,169.325,11004.386,182.574,0
35243,7.098,10.3,1.078,0.288,0.4,-0.115,169.325,11004.386,182.574,0
35244,7.171,10.347,1.084,0.278,0.4,-0.127,166.247,11003.925,182.847,0
35245,7.171,10.347,1.084,0.278,0.4,-0.127,166.247,11003.925,182.847,0
35246,7.171,10.347,1.084,0.278,0.4,-0.127,166.247,11003.925,182.847,0
35247,7.208,10.382,1.09,0.288,0.4,-0.122,164.388,11070.625,183.541,0
35248,7.208,10.382,1.09,0.288,0.4,-0.122,164.388,11070.625,183.541,0
35249,7.208,10.382,1.09,0.288,0.4,-0.122,164.388,11070.625,183.541,0
35250,7.226,10.415,1.091,0.289,0.4,-0.129,167.393,11064.869,183.124,0
35251,7.226,10.415,1.091,0.289,0.4,-0.129,167.393,11064.869,183.124,0
35252,7.226,10.415,1.091,0.289,0.4,-0.129,167.393,11064.869,183.124,0
35253,7.221,10.45,1.088,0.289,0.4,-0.13,168.08,11039.158,183.496,0
35254,7.221,10.45,1.088,0.289,0.4,-0.13,168.08,11039.158,183.496,0
35255,7.221,10.45,1.088,0.289,0.4,-0.13,168.08,11039.158,183.496,1
35256,7.204,10.477,1.082,0.295,0.395,-0.118,169.82,11034.316,183.277,1
35257,7.204,10.477,1.082,0.295,0.395,-0.118,169.82,11034.316,183.277,1
35258,7.204,10.477,1.082,0.295,0.395,-0.118,169.82,11034.316,183.277,1
35259,7.175,10.502,1.075,0.295,0.395,-0.111,166.016,10980.861,183.843,1
35260,7.175,10.502,1.075,0.295,0.395,-0.111,166.016,10980.861,183.843,1
35261,7.175,10.502,1.075,0.295,0.395,-0.111,166.016,10980.861,183.843,1
35262,7.152,10.522,1.068,0.292,0.39,-0.12,170.114,10946.128,183.479,1
35263,7.152,10.522,1.068,0.292,0.39,-0.12,170.114,10946.128,183.479,1
35264,7.152,10.522,1.068,0.292,0.39,-0.12,170.114,10946.128,183.479,0
35265,7.125,10.542,1.063,0.298,0.39,-0.13,169.933,10911.462,183.743,0
35266,7.125,10.542,1.063,0.298,0.39,-0.13,169.933,10911.462,183.743,0
35267,7.125,10.542,1.063,0.298,0.39,-0.13,169.933,10911.462,183.743,0
35268,7.094,10.558,1.056,0.298,0.39,-0.121,170.558,10884.379,184.336,0
35269,7.094,10.558,1.056,0.298,0.39,-0.121,170.558,10884.379,184.336,0
35270,7.094,10.558,1.056,0.298,0.39,-0.121,170.558,10884.379,184.336,0
35271,7.068,10.571,1.048,0.299,0.39,-0.1,166.512,10819.061,185.339,0
35272,7.068,10.571,1.048,0.299,0.39,-0.1,166.512,10819.061,185.339,0
35273,7.068,10.571,1.048,0.299,0.39,-0.1,166.512,10819.061,185.339,0
35274,7.048,10.576,1.04,0.299,0.39,-0.092,166.914,10787.849,186.117,0
35275,7.048,10.576,1.04,0.299,0.39,-0.092,166.914,10787.849,186.117,0
35276,7.048,10.576,1.04,0.299,0.39,-0.092,166.914,10787.849,186.117,0
35277,7.047,10.578,1.04,0.301,0.39,-0.12,169.851,10720.858,187.212,0
35278,7.047,10.578,1.04,0.301,0.39,-0.12,169.851,10720.858,187.212,0
35279,7.047,10.578,1.04,0.301,0.39,-0.12,169.851,10720.858,187.212,0
35280,7.048,10.578,1.039,0.298,0.39,-0.09,166.579,10704.517,188.213,0
35281,7.048,10.578,1.039,0.298,0.39,-0.09,166.579,10704.517,188.213,0
35282,7.048,10.578,1.039,0.298,0.39,-0.09,166.579,10704.517,188.213,0
35283,7.068,10.578,1.04,0.301,0.39,-0.096,168.193,10688.645,188.363,0
35284,7.068,10.578,1.04,0.301,0.39,-0.096,168.193,10688.645,188.363,0
35285,7.068,10.578,1.04,0.301,0.39,-0.096,168.193,10688.645,188.363,1
35286,7.092,10.568,1.04,0.296,0.39,-0.095,167.913,10643.412,188.39,1
35287,7.092,10.568,1.04,0.296,0.39,-0.095,167.913,10643.412,188.39,1
35288,7.092,10.568,1.04,0.296,0.39,-0.095,167.913,10643.412,188.39,1
35289,7.127,10.555,1.041,0.292,0.39,-0.092,169.715,10630.823,187.727,1
35290,7.127,10.555,1.041,0.292,0.39,-0.092,169.715,10630.823,187.727,1
